"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20240220","경의선","곡산","720","744","20240223",""
"20240220","경의선","능곡","5121","4720","20240223",""
"20240220","경의선","행신","8729","8757","20240223",""
"20240220","경의선","강매","3699","3155","20240223",""
"20240220","경의선","한국항공대","1983","1788","20240223",""
"20240220","경의선","수색","3999","4152","20240223",""
"20240220","경의선","디지털미디어시티","2943","2678","20240223",""
"20240220","경의선","가좌","6346","6151","20240223",""
"20240220","경의선","홍대입구","1901","2574","20240223",""
"20240220","경의선","서강대","2465","2545","20240223",""
"20240220","경의선","공덕","4597","3844","20240223",""
"20240220","경의선","효창공원앞","3430","3892","20240223",""
"20240220","경의선","신촌","1022","1396","20240223",""
"20240220","경의선","서울역","5245","6564","20240223",""
"20240220","경원선","청산","1","0","20240223",""
"20240220","경원선","동두천","3654","3674","20240223",""
"20240220","경원선","보산","1354","1231","20240223",""
"20240220","경원선","동두천중앙","3245","3134","20240223",""
"20240220","경원선","지행","6379","6317","20240223",""
"20240220","경원선","덕정","5793","5346","20240223",""
"20240220","경원선","덕계","5428","4949","20240223",""
"20240220","경원선","양주","7558","7209","20240223",""
"20240220","경원선","녹양","4507","4318","20240223",""
"20240220","경원선","가능","6542","6497","20240223",""
"20240220","경원선","의정부","19392","19519","20240223",""
"20240220","경원선","회룡","14031","13555","20240223",""
"20240220","경원선","망월사","8639","9174","20240223",""
"20240220","경원선","도봉산","7258","4576","20240223",""
"20240220","경원선","도봉","6431","6204","20240223",""
"20240220","경원선","방학","10524","10290","20240223",""
"20240220","경원선","창동","2","0","20240223",""
"20240220","경원선","녹천","4839","4197","20240223",""
"20240220","경원선","월계","6882","6399","20240223",""
"20240220","경원선","광운대","7958","7548","20240223",""
"20240220","경원선","석계","7869","9010","20240223",""
"20240220","경원선","신이문","8948","8415","20240223",""
"20240220","경원선","외대앞","8485","8546","20240223",""
"20240220","경원선","청량리(서울시립대입구)","17103","17880","20240223",""
"20240220","경원선","왕십리(성동구청)","16388","16951","20240223",""
"20240220","경원선","응봉","1943","1642","20240223",""
"20240220","경원선","옥수","61","44","20240223",""
"20240220","경원선","한남","4464","4153","20240223",""
"20240220","경원선","서빙고","2258","2181","20240223",""
"20240220","경원선","이촌(국립중앙박물관)","4259","3355","20240223",""
"20240220","경부선","광명","3915","3405","20240223",""
"20240220","경부선","서동탄","1630","1419","20240223",""
"20240220","경부선","당정","6844","6549","20240223",""
"20240220","경부선","천안","5819","5959","20240223",""
"20240220","경부선","두정","6502","6772","20240223",""
"20240220","경부선","직산","899","934","20240223",""
"20240220","경부선","성환","3460","3440","20240223",""
"20240220","경부선","평택","12048","11777","20240223",""
"20240220","경부선","평택지제","4579","4365","20240223",""
"20240220","경부선","서정리","8396","7823","20240223",""
"20240220","경부선","송탄","4296","4287","20240223",""
"20240220","경부선","진위","1818","1648","20240223",""
"20240220","경부선","오산","10232","10331","20240223",""
"20240220","경부선","오산대","3625","3545","20240223",""
"20240220","경부선","세마","3322","3106","20240223",""
"20240220","경부선","병점","16022","15730","20240223",""
"20240220","경부선","세류","3331","3078","20240223",""
"20240220","경부선","독산","20271","20874","20240223",""
"20240220","경부선","수원","36478","38542","20240223",""
"20240220","경부선","화서","15062","14857","20240223",""
"20240220","경부선","성균관대","15919","15524","20240223",""
"20240220","경부선","의왕","10013","10034","20240223",""
"20240220","경부선","군포","7957","7869","20240223",""
"20240220","경부선","금정","30201","30755","20240223",""
"20240220","경부선","명학","9786","9650","20240223",""
"20240220","경부선","안양","22564","22459","20240223",""
"20240220","경부선","관악","7844","7633","20240223",""
"20240220","경부선","석수","9474","8588","20240223",""
"20240220","경부선","금천구청","12290","12445","20240223",""
"20240220","경부선","가산디지털단지","19511","22332","20240223",""
"20240220","경부선","구로","19155","19289","20240223",""
"20240220","경부선","신길","9471","8060","20240223",""
"20240220","경부선","신도림","4091","3941","20240223",""
"20240220","경부선","영등포","41523","42243","20240223",""
"20240220","경부선","대방","11344","12447","20240223",""
"20240220","경부선","노량진","7915","7954","20240223",""
"20240220","경부선","용산","40616","40767","20240223",""
"20240220","경부선","남영","10346","10745","20240223",""
"20240220","경부선","서울역","9500","3264","20240223",""
"20240220","경강선","여주","2730","2579","20240223",""
"20240220","경강선","세종대왕릉","345","335","20240223",""
"20240220","경강선","부발","2205","2192","20240223",""
"20240220","경강선","이천","2995","3029","20240223",""
"20240220","경강선","신둔도예촌","1499","1475","20240223",""
"20240220","경강선","곤지암","2433","2238","20240223",""
"20240220","경강선","초월","3698","3510","20240223",""
"20240220","경강선","경기광주","8661","8025","20240223",""
"20240220","경강선","삼동","2792","2605","20240223",""
"20240220","경강선","이매","1279","1167","20240223",""
"20240220","경강선","판교","6713","6724","20240223",""
"20240220","9호선2~3단계","중앙보훈병원","13979","12230","20240223",""
"20240220","9호선2~3단계","둔촌오륜","1084","1077","20240223",""
"20240220","9호선2~3단계","올림픽공원(한국체대)","8016","8128","20240223",""
"20240220","9호선2~3단계","한성백제","3329","2990","20240223",""
"20240220","9호선2~3단계","송파나루","6100","6638","20240223",""
"20240220","9호선2~3단계","석촌","10315","9229","20240223",""
"20240220","9호선2~3단계","석촌고분","8015","8064","20240223",""
"20240220","9호선2~3단계","삼전","8711","8476","20240223",""
"20240220","9호선2~3단계","종합운동장","5080","5239","20240223",""
"20240220","9호선2~3단계","봉은사","21568","22014","20240223",""
"20240220","9호선2~3단계","삼성중앙","9117","9635","20240223",""
"20240220","9호선2~3단계","선정릉","11464","12574","20240223",""
"20240220","9호선2~3단계","언주","13618","13705","20240223",""
"20240220","9호선","신논현","34317","34137","20240223",""
"20240220","9호선","사평","4334","4350","20240223",""
"20240220","9호선","고속터미널","15113","20624","20240223",""
"20240220","9호선","신반포","4124","4089","20240223",""
"20240220","9호선","구반포","1399","1392","20240223",""
"20240220","9호선","동작(현충원)","1816","1514","20240223",""
"20240220","9호선","흑석(중앙대입구)","9630","9990","20240223",""
"20240220","9호선","노들","5090","4299","20240223",""
"20240220","9호선","노량진","26540","26026","20240223",""
"20240220","9호선","샛강","7601","7787","20240223",""
"20240220","9호선","여의도","34377","32987","20240223",""
"20240220","9호선","국회의사당","20395","20566","20240223",""
"20240220","9호선","당산","21734","21522","20240223",""
"20240220","9호선","선유도","10662","9952","20240223",""
"20240220","9호선","신목동","4764","4314","20240223",""
"20240220","9호선","염창","19583","18733","20240223",""
"20240220","9호선","등촌","13433","13257","20240223",""
"20240220","9호선","증미","9543","9264","20240223",""
"20240220","9호선","가양","24439","24142","20240223",""
"20240220","9호선","양천향교","11207","11472","20240223",""
"20240220","9호선","마곡나루(서울식물원)","15069","14542","20240223",""
"20240220","9호선","신방화","7651","7633","20240223",""
"20240220","9호선","공항시장","3214","3591","20240223",""
"20240220","9호선","김포공항","8490","11264","20240223",""
"20240220","9호선","개화","3100","2102","20240223",""
"20240220","8호선","남위례","7644","7693","20240223",""
"20240220","8호선","모란","4801","3612","20240223",""
"20240220","8호선","수진","5539","5111","20240223",""
"20240220","8호선","신흥","5523","5710","20240223",""
"20240220","8호선","단대오거리","12820","12678","20240223",""
"20240220","8호선","남한산성입구(성남법원.검찰청)","14023","12747","20240223",""
"20240220","8호선","산성","6788","6878","20240223",""
"20240220","8호선","복정","10039","8501","20240223",""
"20240220","8호선","장지","18762","17103","20240223",""
"20240220","8호선","문정","26018","26706","20240223",""
"20240220","8호선","가락시장","8958","9669","20240223",""
"20240220","8호선","송파","10440","10693","20240223",""
"20240220","8호선","석촌","9305","10412","20240223",""
"20240220","8호선","잠실(송파구청)","18044","20582","20240223",""
"20240220","8호선","몽촌토성(평화의문)","7491","7708","20240223",""
"20240220","8호선","강동구청","12122","12471","20240223",""
"20240220","8호선","천호(풍납토성)","16609","18780","20240223",""
"20240220","8호선","암사","20537","18456","20240223",""
"20240220","7호선","온수(성공회대입구)","10427","9493","20240223",""
"20240220","7호선","천왕","12491","12130","20240223",""
"20240220","7호선","광명사거리","21698","21616","20240223",""
"20240220","7호선","철산","23246","23773","20240223",""
"20240220","7호선","가산디지털단지","53613","53068","20240223",""
"20240220","7호선","남구로","17122","17956","20240223",""
"20240220","7호선","대림(구로구청)","9042","9196","20240223",""
"20240220","7호선","신풍","12339","11656","20240223",""
"20240220","7호선","보라매","7392","7688","20240223",""
"20240220","7호선","신대방삼거리","16229","15801","20240223",""
"20240220","7호선","장승배기","10246","9990","20240223",""
"20240220","7호선","상도","12400","12292","20240223",""
"20240220","7호선","숭실대입구(살피재)","12846","13109","20240223",""
"20240220","7호선","남성","12387","11842","20240223",""
